,text,lang,place_lat,place_lon,place_type,country,in_reply_to_user_id_str,user_id_str,followers_count,verified,pronoun,created_at,location,description
22189,@gloriatrevi siempre mucho amor y cosas lindas para ti mi rosa preciosa divina hermosa estrella radiante de mi corazón,es,3.254460499,-76.56516450000001,city,Colombia,86119466.0,263910905,1592,False,tu,Mon Sep 28 16:34:48 +0000 2015,Colombia ,Live it up... 01/08/12 Instagram y snapchat: Carolinadvelas
22198,@angelavergara cómo estás quisiera hablar contigo,es,8.075581893999999,-72.4770928,city,Colombia,87464488.0,1259384312,80,False,tu,Mon Sep 28 16:41:18 +0000 2015,"Cúcuta, Norte de Santander",tecnologo en sistemas y cantante de musica popular solicito apoyo para darme a conocer y contrataciones al 3212843403 y 3016020662
22200,jajaja a ti te consta ah @williambehaine,es,10.9981905,-74.89925699,city,Colombia,279405695.0,202869289,308,False,tu,Mon Sep 28 16:41:27 +0000 2015,,Abogada en formacion.
22203,@michel06 gracias a ti madre la extraño y extraño a mi padre un angel nos une desde arriba 28,es,4.262283503,-74.24367099999999,city,Colombia,2783198897.0,2220608473,298,False,tu,Mon Sep 28 16:43:45 +0000 2015,,OSITO26.  C A M I L O Contigo todo es hermoso mi amor hasta nuestras peleas te quiero mucho OSITO
22209,@brigittepsb dios pone personas maravillosas en mi vida y tú eres una de ellas gracias por tanto cariño x tu paciencia y amor te quiero,es,3.5704285039999997,-76.3486225,city,Colombia,762433363.0,2978218145,47,False,tu,Mon Sep 28 16:46:50 +0000 2015,"Palmira, Valle del Cauca","Nada puede destruir el sentimiento de querer servir a los demás, que cada #miraista lleva por dentro #MIRA @Baena #Boyacensedepuraraza #Orgullosamentecolombiana"
22213,@scottrogers21 así es mi amor orgullosa de ti siempre,es,10.324450500000001,-73.463286,city,Colombia,796972369.0,94902427,529,False,tu,Mon Sep 28 16:48:29 +0000 2015,,Put God first and You'll never be last ...
22214,@gpdayana jajaja eso t queda perfecto a ti no hace mas jajaja,es,8.075581893999999,-72.4770928,city,Colombia,832253863.0,140062158,993,False,tu,Mon Sep 28 16:48:41 +0000 2015,Colombia,#CrazyNeverDie.
22215,@mianauca gracias a ti,es,4.262283503,-74.24367099999999,city,Colombia,61015907.0,1398194418,2757,False,tu,Mon Sep 28 16:48:59 +0000 2015,Bogotá,La editorial que brinda una oferta inmejorable de libros para todos los públicos y que ahora produce en el área y los soportes digitales
22225,@ladydinorah subir historias fotos videos que duran 24h para que todos los que te siguen a ti los vean,es,7.063666499,-73.0964135,city,Colombia,132747276.0,311602833,1499,False,tu,Mon Sep 28 16:56:45 +0000 2015,Elefantelandia.,"Soy un algodón de azúcar, seamos amigos.  Dicen que dibujo bonito. Snap: yinetholachica."
22232,mk y si te digo que quiero una foto contigo @fylo19,es,11.07346239,-73.92732164,city,Colombia,,813990212,120,False,tu,Mon Sep 28 17:02:47 +0000 2015,"Santa Marta, Magdalena  ","<U+26BD>RMA<U+26BD><U+2764>Silvestre Dangond<U+2764> God,Mon,Family<U+2764> -46  CG2 Aunque nadie sepa"
22235,@sanruti hola quiero decirte que me encantan tus vídeos definitivamente no me los pierdo saludos desde colombia para ti y tu linda family,es,4.262283503,-74.24367099999999,city,Colombia,2554717160.0,3342017043,8,False,tu,Mon Sep 28 17:03:16 +0000 2015,"Bogotá, Colombia",
22238,@saramerchan hola tengo una propuesta para ti me regalas un dm #hugecontact,es,4.262283503,-74.24367099999999,city,Colombia,183880127.0,67786857,431,False,tu,Mon Sep 28 17:04:38 +0000 2015,"Bogotá, Colombia","Just Me...
Human Resourses Consultant at @Eforcers
Recruitment and people care at @hugeinc
Executive Director at @SantaluciaComunicaciones"
22240,hola estoy enamorada de ti @snooki contéstame si te intereso gracias,es,10.3504725,-75.3768395,city,Colombia,,326958482,1054,False,tu,Mon Sep 28 17:06:31 +0000 2015,,nicolás díaz fontalvo <U+2764><U+FE0F>
22243,@teresitalizcano saludos teresita estamos contigo bendiciones del señor,es,8.075581893999999,-72.4770928,city,Colombia,3245794085.0,3117024988,21,False,tu,Mon Sep 28 17:07:47 +0000 2015,,
22245,@adosdelrio @elperiodicko gracias a ti por la excelencia en todo lo que escribes,es,6.270882997999999,-75.619213,city,Colombia,629501468.0,244530015,2904,False,tu,Mon Sep 28 17:09:10 +0000 2015,Ahora desde Medellín ,"Correctora de textos, también leo, pienso y escribo, en un acto de soberanía del espíritu http://yastao.blogspot.com/?spref=tw"
22248,@eletru uytys y yo te postuló a ti,es,4.262283503,-74.24367099999999,city,Colombia,67462952.0,128689171,5395,False,tu,Mon Sep 28 17:10:56 +0000 2015,Bogota ,"Profesional en Finanzas y Comercio Internacional Vive la vida al máximo, Su primer amor SANTA FE<U+2665>Vive el viaje..viaja la vida"
22250,@mikelperez6 la basura eres tú no la idea respeta,es,10.95807288,-74.849933,city,Colombia,488466684.0,327704889,1034,False,tu,Mon Sep 28 17:14:09 +0000 2015,,"I need to get my story straight.
Somos la tierra con todas sus huellas,
una súper nova entre todas las estrellas.
 @neymarjr  te amo vida mía ."
22261,@danibarriosm gracias mi dani bendiciones para ti,es,9.544472496000001,-75.17523349999999,city,Colombia,207345260.0,3344836672,40,False,tu,Mon Sep 28 17:24:19 +0000 2015,,
22265,@daifon @writerdg gracias a ti #outlander es inolvidable,es,4.262283503,-74.24367099999999,city,Colombia,158405441.0,1398194418,2758,False,tu,Mon Sep 28 17:30:19 +0000 2015,Bogotá,La editorial que brinda una oferta inmejorable de libros para todos los públicos y que ahora produce en el área y los soportes digitales
22267,@ibarra127 acabé de soñar contigo,es,6.145115502,-75.43191350000001,city,Colombia,466090051.0,370862050,498,False,tu,Mon Sep 28 17:33:25 +0000 2015,"Rionegro, Antioquia",Aldo Roberto Rodriguez Baquero - Bian Oscar Rodriguez Galá<U+2665>
22268,@daliana823 gracias a ti hermosa u2764ufe0fu2764ufe0fu2764ufe0fu2764ufe0f,es,4.262283503,-74.24367099999999,city,Colombia,160407844.0,326461309,6255,False,tu,Mon Sep 28 17:35:05 +0000 2015,Colombia,Actriz colombiana. Instagram: PIEDRAHITAANGELA
22273,@linabautistas pero contigo no me emputaría por cierto estuve muy enfermo esta semana v,es,4.262283503,-74.24367099999999,city,Colombia,615728874.0,344338316,83,False,tu,Mon Sep 28 17:39:20 +0000 2015,Bogotá,Días así y punto.
22274,abono recargadomañana otra vez contigo mi @santafeustedes dejen la vida en la cancha que yo la dejo en la tribuna,es,4.262283503,-74.24367099999999,city,Colombia,,1213527650,442,False,tu,Mon Sep 28 17:39:41 +0000 2015,"Bogotá, Colombia","INDEPENDIENTE SANTA FE <U+26AA>ESTUDIANTE DE DERECHO-UNIVERSIDAD LIBRE.        
la 10 <U+26BD>"
22276,@jussarate @lcristina4072 @ivymarina1 @otralunatica @starmarshier gracias lo mismo para ti un abrazo,es,4.262283503,-74.24367099999999,city,Colombia,3351915939.0,1107423714,3980,False,tu,Mon Sep 28 17:40:40 +0000 2015,Bogota,BOGOTA COLOMBIA MI GRAN PASION EL VERDE DE LA MONTAÑA ATLETICO NACIONAL. AMANTE DEL BUEN FUTBOL
22277,@linabautistas estás en lo cierto te amo un mundo cómo podría enojarme contigo,es,4.262283503,-74.24367099999999,city,Colombia,615728874.0,344338316,83,False,tu,Mon Sep 28 17:41:05 +0000 2015,Bogotá,Días así y punto.
22278,@mariaca34352049 si sin ti jaja,es,10.95807288,-74.849933,city,Colombia,3657690617.0,555597485,2020,False,tu,Mon Sep 28 17:41:34 +0000 2015,Barranquilla-Colombia,"Todo lo puedo en cristo que me fortalece.
SKRILLERAS/BELIEBER<U+2665>
SNAP: Valentinaaaaa_o"
22289,@juanjaramilloe te amo eres lo máximo y te deseo siempre lo mejor bendiciones y éxitos es lo uno q quiero para ti,es,3.3641819969999998,-76.49608,city,Colombia,212105265.0,110219074,141,False,tu,Mon Sep 28 17:52:58 +0000 2015,cali colombia,"la vida es una obra d teatro q no permit ensayos , por eso canta, rie,baila,llora y vive intensament"
22291,@lilipa12 y es que tú no sabes para que sirven los sentimientos de otra persona,es,4.567087498,-75.6021415,city,Colombia,267840890.0,272016732,1319,False,tu,Mon Sep 28 17:56:08 +0000 2015,"Armenia, Quindio","Haciendo vida nueva... 
#DeportivoCali #Pecoso #GC8 #Mourinho #RealMadrid #RiverPlate #GuayosNegros"
22295,@kellypiu rt si tú invitas y te mandas la bolsita de agua,es,10.95807288,-74.849933,city,Colombia,167640002.0,163111885,70,False,tu,Mon Sep 28 18:00:57 +0000 2015,Barranquilla-Colombia,Mi corazón JUNIOR DEL ALMA !!!
22297,@harryxcupcake no pienses así yo se que lo harás cree en ti cuando lo hagas me dirás tenias razón gracias,es,3.850335498,-76.215424,city,Colombia,2203766910.0,373686687,1241,False,tu,Mon Sep 28 18:05:22 +0000 2015,Colombia,
22308,#yoviejaescuela mi @felourbano me pones porfa loquita de randy y muchos besitos para ti,es,6.270882997999999,-75.619213,city,Colombia,,308154142,95,False,tu,Mon Sep 28 18:11:19 +0000 2015,colombia,Paisita fanatica del mejor genero: el reggaeton... Estudiante de Contaduria Publica y me encanta bailar... Nada de licor ni vicios...!!!
22311,@rolonngo sorry tú no puedes hablar de gente espantajopo,es,10.9981905,-74.89925699,city,Colombia,303526305.0,320527917,743,False,tu,Mon Sep 28 18:12:41 +0000 2015,"Barranquilla, Atlántico","Pienso en comida, luego existo // Popurrí de ingeniería, ojos miel, cabello castaño, sonrisa gigante y brownies @BLaEstufita // UN."
22322,@polufonia pues yo diría que imbécil es todo aquel que no hace nada para dejar de ser imbécil depende de ti,es,4.262283503,-74.24367099999999,city,Colombia,2174027592.0,539443604,2996,False,tu,Mon Sep 28 18:26:06 +0000 2015,Bogotá ,"(1985-¿?) 'Puedo parecer un idiota y actuar como un idiota, pero no se deje usted engañar, soy realmente un idiota.'"
22329,@andresfkhalifa ellos no hablan se comunican mas no hablan entonces según tú el termino sordomudo no existe,es,3.3641819969999998,-76.49608,city,Colombia,179986191.0,623951387,1498,False,tu,Mon Sep 28 18:35:56 +0000 2015,Cali - Colombia,DEPORTIVO CALI y FCB.<U+25E2><U+25E4>A.M. Maybe insane. Justin followed me 4/3/15 4:30 p.m.
22330,@stephiefrance gracias para el concierto de ayer estuvieron espectaculares lastima pq no tuvimos la oportunidad para una foto contigo,es,4.262283503,-74.24367099999999,city,Colombia,2250267192.0,3642153436,1,False,tu,Mon Sep 28 18:36:23 +0000 2015,,
22334,@agendaentacones hay flavia como mantienes castigaos a todospor alla falta es q @jefe te castigue a ti jijij,es,10.95807288,-74.849933,city,Colombia,793998876.0,315390463,42,False,tu,Mon Sep 28 18:39:07 +0000 2015,,
22347,@noticiascaracol @noticiasrcn @cnnnbrk @cnnee @ntn24 quiero hacer locuras contigo para que nos llamen locos a los dos soy crazy y poetiza,es,4.262283503,-74.24367099999999,city,Colombia,559723625.0,559723625,5638,False,tu,Mon Sep 28 18:48:27 +0000 2015,Colombia,"Escritora, Diseñadora, Pacifista.MI LOCURA CONSISTE EN QUERER CAMBIAR EL MUNDO ¿ME AYUDAS? Mi obseción es LA PAZ de Colombia, Venezuela y El Mundo."
22350,@cindykateri bien amors me alegra mucho por ti,es,10.324450500000001,-73.463286,city,Colombia,1362279163.0,1538653952,797,False,tu,Mon Sep 28 18:50:58 +0000 2015,"Valledupar, Cesar",
22351,@kelly05070160 tú mááás mi lindaaaaaalt 3lt3,es,6.270882997999999,-75.619213,city,Colombia,2181090235.0,1542959256,1361,False,tu,Mon Sep 28 18:51:43 +0000 2015,,Doce de diciembre-JM.
22362,@maolopez9 jajajajajajajaj para ti muchos besitos,es,5.021484499,-75.938029,city,Colombia,135761863.0,925793419,125,False,tu,Mon Sep 28 18:55:05 +0000 2015,,Estudiante de Odontologia Universidad Autonoma de Manizales
22369,solamente se preocupan por ti @singlenoeliam,es,10.95807288,-74.849933,city,Colombia,,1027255814,1029,False,tu,Mon Sep 28 18:59:30 +0000 2015," Barranquilla,  colombia",
22378,@jorgeivanospina es una sabia desicion si cuando vas te atacan solo a ti y aveces sin razon y con absurda presion falta d argumentos validos,es,3.5704285039999997,-76.3486225,city,Colombia,142820741.0,148600539,627,False,tu,Mon Sep 28 19:06:18 +0000 2015,cali-colombia,Daniel Manrique Ospina comentarista deportivo http://www.americaenlared.com  exproductor del super combo del deporte en cali el programa numero uno en sintonia
22385,te amo mucho para ti @kmgc,es,4.448673,-75.3155775,city,Colombia,1255526210.0,1129663818,2790,False,tu,Mon Sep 28 19:11:16 +0000 2015,,"- TYRONE JOSE GONZALES ORAMAS<U+270C>
RAP poesía y revolución."
22388,un buen esfuerzo un bello resultado nunca amé a nadie tanto como te amo a ti @lodocomello,es,4.262283503,-74.24367099999999,city,Colombia,,3312216633,201,False,tu,Mon Sep 28 19:11:25 +0000 2015,2 Favs de Mirta 1 MD Y Fav Mer,"<U+2728>LCCO<U+2728> - Fan Club Oficial De La Cantante, Actriz, Bailarina Y Compositora Italiana @lodocomello En Colombia Orgullosa de Ella<U+2764> Grazie Lodo ll 1 MD RT 12.09.2015"
22390,@yelesilgado y tú una envidiosa,es,8.5952965,-75.9554105,city,Colombia,325046156.0,400306389,598,False,tu,Mon Sep 28 19:13:24 +0000 2015,"Córdoba, Colombia.",
22393,que esa carisma y felicidad de ti nunca se borren mi único deseo es que no dejes de sonreír @lodocomello,es,4.2622835,-74.24367099999999,city,Colombia,,3312216633,201,False,tu,Mon Sep 28 19:15:30 +0000 2015,2 Favs de Mirta 1 MD Y Fav Mer,"<U+2728>LCCO<U+2728> - Fan Club Oficial De La Cantante, Actriz, Bailarina Y Compositora Italiana @lodocomello En Colombia Orgullosa de Ella<U+2764> Grazie Lodo ll 1 MD RT 12.09.2015"
22394,@sebasarango tú eres un seriote ome 3,es,6.270883,-75.619213,city,Colombia,294279563.0,2877164866,263,False,tu,Mon Sep 28 19:15:46 +0000 2015,Colombia,Sebastián Villalobos|°° |LOVE OF ART <U+2665>|  #Youtubers| #Caballeros|° OHANA PDC °| FamiliaW <U+2665>|  https://instagram.com/luisafernandaperea/
22395,si no vienes al festival #premioggm lo llevamos a ti mañana conferencia de videoperiodismo de mochila en @eafit,es,6.270883,-75.619213,city,Colombia,,497511506,216817,False,tu,Mon Sep 28 19:15:57 +0000 2015,Medellín - Colombia,"Unidos, construimos la ciudad que soñamos. Con ayuda de tus reportes, estamos construyendo una ciudad para la vida."
22397,si aun esta contigo conociendo tu peor faceta nunca la dejes ir @chiquisaliinas,es,4.2622835,-74.24367099999999,city,Colombia,,157450203,148,False,tu,Mon Sep 28 19:16:09 +0000 2015,,"Soy  descomplicado amo la música y el Futbol, hincha Del primer y 8 veces campeón de Colombia Independie Sante Fe, Simpatizante de la Juventus de Turin."
22399,tú te lo pierdes @jennyguerrero5,es,4.2622835,-74.24367099999999,city,Colombia,,500932228,379,False,tu,Mon Sep 28 19:17:59 +0000 2015,Barranquilla,"Cuando uno es feliz consigue todo lo demás<U+2665>

¡¡ I <U+2665> JUNIOR !!"
22400,tu sonrisa hace que lo bueno sea malo y que lo bueno sea mejor nada es malo contigo @lodocomello,es,4.2622835,-74.24367099999999,city,Colombia,,3312216633,201,False,tu,Mon Sep 28 19:18:03 +0000 2015,2 Favs de Mirta 1 MD Y Fav Mer,"<U+2728>LCCO<U+2728> - Fan Club Oficial De La Cantante, Actriz, Bailarina Y Compositora Italiana @lodocomello En Colombia Orgullosa de Ella<U+2764> Grazie Lodo ll 1 MD RT 12.09.2015"
22402,esa felicidad que en ti llevas nunca la borres @lodocomello eres el ángel más lindo del cielo,es,4.2622835,-74.24367099999999,city,Colombia,,3312216633,201,False,tu,Mon Sep 28 19:20:08 +0000 2015,2 Favs de Mirta 1 MD Y Fav Mer,"<U+2728>LCCO<U+2728> - Fan Club Oficial De La Cantante, Actriz, Bailarina Y Compositora Italiana @lodocomello En Colombia Orgullosa de Ella<U+2764> Grazie Lodo ll 1 MD RT 12.09.2015"
22404,y tú que aun no te enteras que te amo porque no entiendes el lenguaje de mis manos @ricardoarjona,es,4.024319,-76.178387,city,Colombia,,421418882,209,False,tu,Mon Sep 28 19:20:14 +0000 2015,"Colombia, Valle, Tulua",
22407,lo único que quiero es aprender a volar junto a ti @lodocomello,es,4.2622835,-74.24367099999999,city,Colombia,,3312216633,201,False,tu,Mon Sep 28 19:21:04 +0000 2015,2 Favs de Mirta 1 MD Y Fav Mer,"<U+2728>LCCO<U+2728> - Fan Club Oficial De La Cantante, Actriz, Bailarina Y Compositora Italiana @lodocomello En Colombia Orgullosa de Ella<U+2764> Grazie Lodo ll 1 MD RT 12.09.2015"
22411,@paisavlogs feliz por ellas feliz por ti por los caballeros,es,6.270883,-75.619213,city,Colombia,209915861.0,2877164866,263,False,tu,Mon Sep 28 19:23:27 +0000 2015,Colombia,Sebastián Villalobos|°° |LOVE OF ART <U+2665>|  #Youtubers| #Caballeros|° OHANA PDC °| FamiliaW <U+2665>|  https://instagram.com/luisafernandaperea/
22412,@keviinherrera9 @wiliamrodrigez pero será contigo porque el sábado que se pone en esas conmigo y lo pongo a perder,es,4.448673,-75.3155775,city,Colombia,587841854.0,1468518709,683,False,tu,Mon Sep 28 19:24:24 +0000 2015,Ibague    Colombia,Mejor solo que mal acompañado.
22414,queremos estar más cerca de ti en este festival #premioggm el miércoles te esperamos en la @udea a las 300 pm,es,6.270883,-75.619213,city,Colombia,,497511506,216818,False,tu,Mon Sep 28 19:24:25 +0000 2015,Medellín - Colombia,"Unidos, construimos la ciudad que soñamos. Con ayuda de tus reportes, estamos construyendo una ciudad para la vida."
22416,siempre con esa sonrisa en tite amoen ti encontré toda la felicidad que otra persona no me había dado @lodocomello,es,4.2622835,-74.24367099999999,city,Colombia,,3312216633,201,False,tu,Mon Sep 28 19:24:39 +0000 2015,2 Favs de Mirta 1 MD Y Fav Mer,"<U+2728>LCCO<U+2728> - Fan Club Oficial De La Cantante, Actriz, Bailarina Y Compositora Italiana @lodocomello En Colombia Orgullosa de Ella<U+2764> Grazie Lodo ll 1 MD RT 12.09.2015"
22417,te amo a ti a tu sonrisa y todas tus locuras eres perfecta sí como eres @lodocomello,es,4.2622835,-74.24367099999999,city,Colombia,,3312216633,201,False,tu,Mon Sep 28 19:26:56 +0000 2015,2 Favs de Mirta 1 MD Y Fav Mer,"<U+2728>LCCO<U+2728> - Fan Club Oficial De La Cantante, Actriz, Bailarina Y Compositora Italiana @lodocomello En Colombia Orgullosa de Ella<U+2764> Grazie Lodo ll 1 MD RT 12.09.2015"
22420,@loryiiaraujo hahaha dilo por ti yo jamás me pondré vieja sólo más buenonaaa,es,10.958072999999999,-74.849933,city,Colombia,393832513.0,3322203837,34,False,tu,Mon Sep 28 19:28:16 +0000 2015,Colombia,xq hay infinitas formas de amar a alguien
22421,@andrecrueda como estas de linda tiempo sin saber ti,es,10.324450500000001,-73.463286,city,Colombia,481708386.0,391584229,241,False,tu,Mon Sep 28 19:28:17 +0000 2015,colombia,"La Vida Es Simple, Toma decisiones y No Voltes Para Atras <U+2663> Jugador De Voleibol- Madridista 100% #HalaMadrid"
22422,@cartu514 si fuera por eso tú con kingdom y unreal estarías cantando a chayanne,es,10.958072999999999,-74.849933,city,Colombia,2926901188.0,36963058,464,False,tu,Mon Sep 28 19:28:42 +0000 2015,"Barranquilla, Colombia","Post-Punk Revival. A raticos, Progresivo.
@KarenGillan es la mujer más hermosa de este mundo, y lo será hasta que yo lo diga."
